fruit,grade,folder,filename,extension,path
Strawberry,Rotten,Strawberry__Rotten,218.jpg,jpg,dataset\Strawberry__Rotten\218.jpg
Strawberry,Rotten,Strawberry__Rotten,219.jpg,jpg,dataset\Strawberry__Rotten\219.jpg
Strawberry,Rotten,Strawberry__Rotten,22.jpg,jpg,dataset\Strawberry__Rotten\22.jpg
Strawberry,Rotten,Strawberry__Rotten,220.jpg,jpg,dataset\Strawberry__Rotten\220.jpg
Strawberry,Rotten,Strawberry__Rotten,221.jpg,jpg,dataset\Strawberry__Rotten\221.jpg
Strawberry,Rotten,Strawberry__Rotten,222.jpg,jpg,dataset\Strawberry__Rotten\222.jpg
Strawberry,Rotten,Strawberry__Rotten,223.jpg,jpg,dataset\Strawberry__Rotten\223.jpg
Strawberry,Rotten,Strawberry__Rotten,224.jpg,jpg,dataset\Strawberry__Rotten\224.jpg
Strawberry,Rotten,Strawberry__Rotten,225.jpg,jpg,dataset\Strawberry__Rotten\225.jpg
Strawberry,Rotten,Strawberry__Rotten,226.jpg,jpg,dataset\Strawberry__Rotten\226.jpg
Strawberry,Rotten,Strawberry__Rotten,227.jpg,jpg,dataset\Strawberry__Rotten\227.jpg
Strawberry,Rotten,Strawberry__Rotten,228.jpg,jpg,dataset\Strawberry__Rotten\228.jpg
Strawberry,Rotten,Strawberry__Rotten,229.jpg,jpg,dataset\Strawberry__Rotten\229.jpg
Strawberry,Rotten,Strawberry__Rotten,23.jpg,jpg,dataset\Strawberry__Rotten\23.jpg
Strawberry,Rotten,Strawberry__Rotten,230.jpg,jpg,dataset\Strawberry__Rotten\230.jpg
Strawberry,Rotten,Strawberry__Rotten,231.jpg,jpg,dataset\Strawberry__Rotten\231.jpg
Strawberry,Rotten,Strawberry__Rotten,232.jpg,jpg,dataset\Strawberry__Rotten\232.jpg
Strawberry,Rotten,Strawberry__Rotten,233.jpg,jpg,dataset\Strawberry__Rotten\233.jpg
Strawberry,Rotten,Strawberry__Rotten,234.jpg,jpg,dataset\Strawberry__Rotten\234.jpg
Strawberry,Rotten,Strawberry__Rotten,235.jpg,jpg,dataset\Strawberry__Rotten\235.jpg
Strawberry,Rotten,Strawberry__Rotten,236.jpg,jpg,dataset\Strawberry__Rotten\236.jpg
Strawberry,Rotten,Strawberry__Rotten,237.jpg,jpg,dataset\Strawberry__Rotten\237.jpg
Strawberry,Rotten,Strawberry__Rotten,238.jpg,jpg,dataset\Strawberry__Rotten\238.jpg
Strawberry,Rotten,Strawberry__Rotten,239.jpg,jpg,dataset\Strawberry__Rotten\239.jpg
Strawberry,Rotten,Strawberry__Rotten,24.jpg,jpg,dataset\Strawberry__Rotten\24.jpg
Strawberry,Rotten,Strawberry__Rotten,240.jpg,jpg,dataset\Strawberry__Rotten\240.jpg
Strawberry,Rotten,Strawberry__Rotten,241.jpg,jpg,dataset\Strawberry__Rotten\241.jpg
Strawberry,Rotten,Strawberry__Rotten,242.jpg,jpg,dataset\Strawberry__Rotten\242.jpg
Strawberry,Rotten,Strawberry__Rotten,243.jpg,jpg,dataset\Strawberry__Rotten\243.jpg
Strawberry,Rotten,Strawberry__Rotten,244.jpg,jpg,dataset\Strawberry__Rotten\244.jpg
Strawberry,Rotten,Strawberry__Rotten,245.jpg,jpg,dataset\Strawberry__Rotten\245.jpg
Strawberry,Rotten,Strawberry__Rotten,246.jpg,jpg,dataset\Strawberry__Rotten\246.jpg
Strawberry,Rotten,Strawberry__Rotten,247.jpg,jpg,dataset\Strawberry__Rotten\247.jpg
Strawberry,Rotten,Strawberry__Rotten,248.jpg,jpg,dataset\Strawberry__Rotten\248.jpg
Strawberry,Rotten,Strawberry__Rotten,249.jpg,jpg,dataset\Strawberry__Rotten\249.jpg
Strawberry,Rotten,Strawberry__Rotten,25.jpg,jpg,dataset\Strawberry__Rotten\25.jpg
Strawberry,Rotten,Strawberry__Rotten,250.jpg,jpg,dataset\Strawberry__Rotten\250.jpg
Strawberry,Rotten,Strawberry__Rotten,251.jpg,jpg,dataset\Strawberry__Rotten\251.jpg
Strawberry,Rotten,Strawberry__Rotten,252.jpg,jpg,dataset\Strawberry__Rotten\252.jpg
Strawberry,Rotten,Strawberry__Rotten,253.jpg,jpg,dataset\Strawberry__Rotten\253.jpg
Strawberry,Rotten,Strawberry__Rotten,254.jpg,jpg,dataset\Strawberry__Rotten\254.jpg
Strawberry,Rotten,Strawberry__Rotten,255.jpg,jpg,dataset\Strawberry__Rotten\255.jpg
Strawberry,Rotten,Strawberry__Rotten,256.jpg,jpg,dataset\Strawberry__Rotten\256.jpg
Strawberry,Rotten,Strawberry__Rotten,257.jpg,jpg,dataset\Strawberry__Rotten\257.jpg
Strawberry,Rotten,Strawberry__Rotten,258.jpg,jpg,dataset\Strawberry__Rotten\258.jpg
Strawberry,Rotten,Strawberry__Rotten,259.jpg,jpg,dataset\Strawberry__Rotten\259.jpg
Strawberry,Rotten,Strawberry__Rotten,26.jpg,jpg,dataset\Strawberry__Rotten\26.jpg
Strawberry,Rotten,Strawberry__Rotten,260.jpg,jpg,dataset\Strawberry__Rotten\260.jpg
Strawberry,Rotten,Strawberry__Rotten,261.jpg,jpg,dataset\Strawberry__Rotten\261.jpg
Strawberry,Rotten,Strawberry__Rotten,262.jpg,jpg,dataset\Strawberry__Rotten\262.jpg
Strawberry,Rotten,Strawberry__Rotten,263.jpg,jpg,dataset\Strawberry__Rotten\263.jpg
Strawberry,Rotten,Strawberry__Rotten,264.jpg,jpg,dataset\Strawberry__Rotten\264.jpg
Strawberry,Rotten,Strawberry__Rotten,265.jpg,jpg,dataset\Strawberry__Rotten\265.jpg
Strawberry,Rotten,Strawberry__Rotten,266.jpg,jpg,dataset\Strawberry__Rotten\266.jpg
Strawberry,Rotten,Strawberry__Rotten,267.jpg,jpg,dataset\Strawberry__Rotten\267.jpg
Strawberry,Rotten,Strawberry__Rotten,268.jpg,jpg,dataset\Strawberry__Rotten\268.jpg
Strawberry,Rotten,Strawberry__Rotten,269.jpg,jpg,dataset\Strawberry__Rotten\269.jpg
Strawberry,Rotten,Strawberry__Rotten,27.jpg,jpg,dataset\Strawberry__Rotten\27.jpg
Strawberry,Rotten,Strawberry__Rotten,270.jpg,jpg,dataset\Strawberry__Rotten\270.jpg
Strawberry,Rotten,Strawberry__Rotten,271.jpg,jpg,dataset\Strawberry__Rotten\271.jpg
Strawberry,Rotten,Strawberry__Rotten,272.jpg,jpg,dataset\Strawberry__Rotten\272.jpg
Strawberry,Rotten,Strawberry__Rotten,273.jpg,jpg,dataset\Strawberry__Rotten\273.jpg
Strawberry,Rotten,Strawberry__Rotten,274.jpg,jpg,dataset\Strawberry__Rotten\274.jpg
Strawberry,Rotten,Strawberry__Rotten,275.jpg,jpg,dataset\Strawberry__Rotten\275.jpg
Strawberry,Rotten,Strawberry__Rotten,276.jpg,jpg,dataset\Strawberry__Rotten\276.jpg
Strawberry,Rotten,Strawberry__Rotten,277.jpg,jpg,dataset\Strawberry__Rotten\277.jpg
Strawberry,Rotten,Strawberry__Rotten,278.jpg,jpg,dataset\Strawberry__Rotten\278.jpg
Strawberry,Rotten,Strawberry__Rotten,279.jpg,jpg,dataset\Strawberry__Rotten\279.jpg
Strawberry,Rotten,Strawberry__Rotten,28.jpg,jpg,dataset\Strawberry__Rotten\28.jpg
Strawberry,Rotten,Strawberry__Rotten,280.jpg,jpg,dataset\Strawberry__Rotten\280.jpg
Strawberry,Rotten,Strawberry__Rotten,281.jpg,jpg,dataset\Strawberry__Rotten\281.jpg
Strawberry,Rotten,Strawberry__Rotten,282.jpg,jpg,dataset\Strawberry__Rotten\282.jpg
Strawberry,Rotten,Strawberry__Rotten,283.jpg,jpg,dataset\Strawberry__Rotten\283.jpg
Strawberry,Rotten,Strawberry__Rotten,284.jpg,jpg,dataset\Strawberry__Rotten\284.jpg
Strawberry,Rotten,Strawberry__Rotten,285.jpg,jpg,dataset\Strawberry__Rotten\285.jpg
Strawberry,Rotten,Strawberry__Rotten,286.jpg,jpg,dataset\Strawberry__Rotten\286.jpg
Strawberry,Rotten,Strawberry__Rotten,287.jpg,jpg,dataset\Strawberry__Rotten\287.jpg
Strawberry,Rotten,Strawberry__Rotten,288.jpg,jpg,dataset\Strawberry__Rotten\288.jpg
Strawberry,Rotten,Strawberry__Rotten,289.jpg,jpg,dataset\Strawberry__Rotten\289.jpg
Strawberry,Rotten,Strawberry__Rotten,29.jpg,jpg,dataset\Strawberry__Rotten\29.jpg
Strawberry,Rotten,Strawberry__Rotten,290.jpg,jpg,dataset\Strawberry__Rotten\290.jpg
Strawberry,Rotten,Strawberry__Rotten,291.jpg,jpg,dataset\Strawberry__Rotten\291.jpg
Strawberry,Rotten,Strawberry__Rotten,292.jpg,jpg,dataset\Strawberry__Rotten\292.jpg
Strawberry,Rotten,Strawberry__Rotten,293.jpg,jpg,dataset\Strawberry__Rotten\293.jpg
Strawberry,Rotten,Strawberry__Rotten,294.jpg,jpg,dataset\Strawberry__Rotten\294.jpg
Strawberry,Rotten,Strawberry__Rotten,295.jpg,jpg,dataset\Strawberry__Rotten\295.jpg
Strawberry,Rotten,Strawberry__Rotten,296.jpg,jpg,dataset\Strawberry__Rotten\296.jpg
Strawberry,Rotten,Strawberry__Rotten,297.jpg,jpg,dataset\Strawberry__Rotten\297.jpg
Strawberry,Rotten,Strawberry__Rotten,298.jpg,jpg,dataset\Strawberry__Rotten\298.jpg
Strawberry,Rotten,Strawberry__Rotten,299.jpg,jpg,dataset\Strawberry__Rotten\299.jpg
Strawberry,Rotten,Strawberry__Rotten,3.jpg,jpg,dataset\Strawberry__Rotten\3.jpg
Strawberry,Rotten,Strawberry__Rotten,30.jpg,jpg,dataset\Strawberry__Rotten\30.jpg
Strawberry,Rotten,Strawberry__Rotten,300.jpg,jpg,dataset\Strawberry__Rotten\300.jpg
Strawberry,Rotten,Strawberry__Rotten,301.jpg,jpg,dataset\Strawberry__Rotten\301.jpg
Strawberry,Rotten,Strawberry__Rotten,302.jpg,jpg,dataset\Strawberry__Rotten\302.jpg
Strawberry,Rotten,Strawberry__Rotten,303.jpg,jpg,dataset\Strawberry__Rotten\303.jpg
Strawberry,Rotten,Strawberry__Rotten,304.jpg,jpg,dataset\Strawberry__Rotten\304.jpg
Strawberry,Rotten,Strawberry__Rotten,305.jpg,jpg,dataset\Strawberry__Rotten\305.jpg
Strawberry,Rotten,Strawberry__Rotten,306.jpg,jpg,dataset\Strawberry__Rotten\306.jpg
Strawberry,Rotten,Strawberry__Rotten,307.jpg,jpg,dataset\Strawberry__Rotten\307.jpg
Strawberry,Rotten,Strawberry__Rotten,308.jpg,jpg,dataset\Strawberry__Rotten\308.jpg
Strawberry,Rotten,Strawberry__Rotten,309.jpg,jpg,dataset\Strawberry__Rotten\309.jpg
Strawberry,Rotten,Strawberry__Rotten,31.jpg,jpg,dataset\Strawberry__Rotten\31.jpg
Strawberry,Rotten,Strawberry__Rotten,310.jpg,jpg,dataset\Strawberry__Rotten\310.jpg
Strawberry,Rotten,Strawberry__Rotten,311.jpg,jpg,dataset\Strawberry__Rotten\311.jpg
Strawberry,Rotten,Strawberry__Rotten,312.jpg,jpg,dataset\Strawberry__Rotten\312.jpg
Strawberry,Rotten,Strawberry__Rotten,313.jpg,jpg,dataset\Strawberry__Rotten\313.jpg
Strawberry,Rotten,Strawberry__Rotten,314.jpg,jpg,dataset\Strawberry__Rotten\314.jpg
Strawberry,Rotten,Strawberry__Rotten,315.jpg,jpg,dataset\Strawberry__Rotten\315.jpg
Strawberry,Rotten,Strawberry__Rotten,316.jpg,jpg,dataset\Strawberry__Rotten\316.jpg
Strawberry,Rotten,Strawberry__Rotten,317.jpg,jpg,dataset\Strawberry__Rotten\317.jpg
Strawberry,Rotten,Strawberry__Rotten,318.jpg,jpg,dataset\Strawberry__Rotten\318.jpg
Strawberry,Rotten,Strawberry__Rotten,319.jpg,jpg,dataset\Strawberry__Rotten\319.jpg
Strawberry,Rotten,Strawberry__Rotten,32.jpg,jpg,dataset\Strawberry__Rotten\32.jpg
Strawberry,Rotten,Strawberry__Rotten,320.jpg,jpg,dataset\Strawberry__Rotten\320.jpg
Strawberry,Rotten,Strawberry__Rotten,321.jpg,jpg,dataset\Strawberry__Rotten\321.jpg
Strawberry,Rotten,Strawberry__Rotten,322.jpg,jpg,dataset\Strawberry__Rotten\322.jpg
Strawberry,Rotten,Strawberry__Rotten,323.jpg,jpg,dataset\Strawberry__Rotten\323.jpg
Strawberry,Rotten,Strawberry__Rotten,324.jpg,jpg,dataset\Strawberry__Rotten\324.jpg
Strawberry,Rotten,Strawberry__Rotten,325.jpg,jpg,dataset\Strawberry__Rotten\325.jpg
Strawberry,Rotten,Strawberry__Rotten,326.jpg,jpg,dataset\Strawberry__Rotten\326.jpg
Strawberry,Rotten,Strawberry__Rotten,327.jpg,jpg,dataset\Strawberry__Rotten\327.jpg
Strawberry,Rotten,Strawberry__Rotten,328.jpg,jpg,dataset\Strawberry__Rotten\328.jpg
Strawberry,Rotten,Strawberry__Rotten,329.jpg,jpg,dataset\Strawberry__Rotten\329.jpg
Strawberry,Rotten,Strawberry__Rotten,33.jpg,jpg,dataset\Strawberry__Rotten\33.jpg
Strawberry,Rotten,Strawberry__Rotten,330.jpg,jpg,dataset\Strawberry__Rotten\330.jpg
Strawberry,Rotten,Strawberry__Rotten,331.jpg,jpg,dataset\Strawberry__Rotten\331.jpg
Strawberry,Rotten,Strawberry__Rotten,332.jpg,jpg,dataset\Strawberry__Rotten\332.jpg
Strawberry,Rotten,Strawberry__Rotten,333.jpg,jpg,dataset\Strawberry__Rotten\333.jpg
Strawberry,Rotten,Strawberry__Rotten,334.jpg,jpg,dataset\Strawberry__Rotten\334.jpg
Strawberry,Rotten,Strawberry__Rotten,335.jpg,jpg,dataset\Strawberry__Rotten\335.jpg
Strawberry,Rotten,Strawberry__Rotten,336.jpg,jpg,dataset\Strawberry__Rotten\336.jpg
Strawberry,Rotten,Strawberry__Rotten,337.jpg,jpg,dataset\Strawberry__Rotten\337.jpg
Strawberry,Rotten,Strawberry__Rotten,338.jpg,jpg,dataset\Strawberry__Rotten\338.jpg
Strawberry,Rotten,Strawberry__Rotten,339.jpg,jpg,dataset\Strawberry__Rotten\339.jpg
Strawberry,Rotten,Strawberry__Rotten,34.jpg,jpg,dataset\Strawberry__Rotten\34.jpg
Strawberry,Rotten,Strawberry__Rotten,340.jpg,jpg,dataset\Strawberry__Rotten\340.jpg
Strawberry,Rotten,Strawberry__Rotten,341.jpg,jpg,dataset\Strawberry__Rotten\341.jpg
Strawberry,Rotten,Strawberry__Rotten,342.jpg,jpg,dataset\Strawberry__Rotten\342.jpg
Strawberry,Rotten,Strawberry__Rotten,343.jpg,jpg,dataset\Strawberry__Rotten\343.jpg
Strawberry,Rotten,Strawberry__Rotten,344.jpg,jpg,dataset\Strawberry__Rotten\344.jpg
Strawberry,Rotten,Strawberry__Rotten,345.jpg,jpg,dataset\Strawberry__Rotten\345.jpg
Strawberry,Rotten,Strawberry__Rotten,346.jpg,jpg,dataset\Strawberry__Rotten\346.jpg
Strawberry,Rotten,Strawberry__Rotten,347.jpg,jpg,dataset\Strawberry__Rotten\347.jpg
Strawberry,Rotten,Strawberry__Rotten,348.jpg,jpg,dataset\Strawberry__Rotten\348.jpg
Strawberry,Rotten,Strawberry__Rotten,349.jpg,jpg,dataset\Strawberry__Rotten\349.jpg
Strawberry,Rotten,Strawberry__Rotten,35.jpg,jpg,dataset\Strawberry__Rotten\35.jpg
Strawberry,Rotten,Strawberry__Rotten,350.jpg,jpg,dataset\Strawberry__Rotten\350.jpg
Strawberry,Rotten,Strawberry__Rotten,351.jpg,jpg,dataset\Strawberry__Rotten\351.jpg
Strawberry,Rotten,Strawberry__Rotten,352.jpg,jpg,dataset\Strawberry__Rotten\352.jpg
Strawberry,Rotten,Strawberry__Rotten,353.jpg,jpg,dataset\Strawberry__Rotten\353.jpg
Strawberry,Rotten,Strawberry__Rotten,354.jpg,jpg,dataset\Strawberry__Rotten\354.jpg
Strawberry,Rotten,Strawberry__Rotten,355.jpg,jpg,dataset\Strawberry__Rotten\355.jpg
Strawberry,Rotten,Strawberry__Rotten,356.jpg,jpg,dataset\Strawberry__Rotten\356.jpg
Strawberry,Rotten,Strawberry__Rotten,357.jpg,jpg,dataset\Strawberry__Rotten\357.jpg
Strawberry,Rotten,Strawberry__Rotten,358.jpg,jpg,dataset\Strawberry__Rotten\358.jpg
Strawberry,Rotten,Strawberry__Rotten,359.jpg,jpg,dataset\Strawberry__Rotten\359.jpg
Strawberry,Rotten,Strawberry__Rotten,36.jpg,jpg,dataset\Strawberry__Rotten\36.jpg
Strawberry,Rotten,Strawberry__Rotten,360.jpg,jpg,dataset\Strawberry__Rotten\360.jpg
Strawberry,Rotten,Strawberry__Rotten,361.jpg,jpg,dataset\Strawberry__Rotten\361.jpg
Strawberry,Rotten,Strawberry__Rotten,362.jpg,jpg,dataset\Strawberry__Rotten\362.jpg
Strawberry,Rotten,Strawberry__Rotten,363.jpg,jpg,dataset\Strawberry__Rotten\363.jpg
Strawberry,Rotten,Strawberry__Rotten,364.jpg,jpg,dataset\Strawberry__Rotten\364.jpg
Strawberry,Rotten,Strawberry__Rotten,365.jpg,jpg,dataset\Strawberry__Rotten\365.jpg
Strawberry,Rotten,Strawberry__Rotten,366.jpg,jpg,dataset\Strawberry__Rotten\366.jpg
Strawberry,Rotten,Strawberry__Rotten,367.jpg,jpg,dataset\Strawberry__Rotten\367.jpg
Strawberry,Rotten,Strawberry__Rotten,368.jpg,jpg,dataset\Strawberry__Rotten\368.jpg
Strawberry,Rotten,Strawberry__Rotten,369.jpg,jpg,dataset\Strawberry__Rotten\369.jpg
Strawberry,Rotten,Strawberry__Rotten,37.jpg,jpg,dataset\Strawberry__Rotten\37.jpg
Strawberry,Rotten,Strawberry__Rotten,370.jpg,jpg,dataset\Strawberry__Rotten\370.jpg
Strawberry,Rotten,Strawberry__Rotten,371.jpg,jpg,dataset\Strawberry__Rotten\371.jpg
Strawberry,Rotten,Strawberry__Rotten,372.jpg,jpg,dataset\Strawberry__Rotten\372.jpg
Strawberry,Rotten,Strawberry__Rotten,373.jpg,jpg,dataset\Strawberry__Rotten\373.jpg
Strawberry,Rotten,Strawberry__Rotten,374.jpg,jpg,dataset\Strawberry__Rotten\374.jpg
Strawberry,Rotten,Strawberry__Rotten,375.jpg,jpg,dataset\Strawberry__Rotten\375.jpg
Strawberry,Rotten,Strawberry__Rotten,376.jpg,jpg,dataset\Strawberry__Rotten\376.jpg
Strawberry,Rotten,Strawberry__Rotten,377.jpg,jpg,dataset\Strawberry__Rotten\377.jpg
Strawberry,Rotten,Strawberry__Rotten,378.jpg,jpg,dataset\Strawberry__Rotten\378.jpg
Strawberry,Rotten,Strawberry__Rotten,379.jpg,jpg,dataset\Strawberry__Rotten\379.jpg
Strawberry,Rotten,Strawberry__Rotten,38.jpg,jpg,dataset\Strawberry__Rotten\38.jpg
Strawberry,Rotten,Strawberry__Rotten,380.jpg,jpg,dataset\Strawberry__Rotten\380.jpg
Strawberry,Rotten,Strawberry__Rotten,381.jpg,jpg,dataset\Strawberry__Rotten\381.jpg
Strawberry,Rotten,Strawberry__Rotten,382.jpg,jpg,dataset\Strawberry__Rotten\382.jpg
Strawberry,Rotten,Strawberry__Rotten,383.jpg,jpg,dataset\Strawberry__Rotten\383.jpg
Strawberry,Rotten,Strawberry__Rotten,384.jpg,jpg,dataset\Strawberry__Rotten\384.jpg
Strawberry,Rotten,Strawberry__Rotten,385.jpg,jpg,dataset\Strawberry__Rotten\385.jpg
Strawberry,Rotten,Strawberry__Rotten,386.jpg,jpg,dataset\Strawberry__Rotten\386.jpg
Strawberry,Rotten,Strawberry__Rotten,387.jpg,jpg,dataset\Strawberry__Rotten\387.jpg
Strawberry,Rotten,Strawberry__Rotten,388.jpg,jpg,dataset\Strawberry__Rotten\388.jpg
Strawberry,Rotten,Strawberry__Rotten,389.jpg,jpg,dataset\Strawberry__Rotten\389.jpg
Strawberry,Rotten,Strawberry__Rotten,39.jpg,jpg,dataset\Strawberry__Rotten\39.jpg
Strawberry,Rotten,Strawberry__Rotten,390.jpg,jpg,dataset\Strawberry__Rotten\390.jpg
Strawberry,Rotten,Strawberry__Rotten,391.jpg,jpg,dataset\Strawberry__Rotten\391.jpg
Strawberry,Rotten,Strawberry__Rotten,392.jpg,jpg,dataset\Strawberry__Rotten\392.jpg
Strawberry,Rotten,Strawberry__Rotten,393.jpg,jpg,dataset\Strawberry__Rotten\393.jpg
Strawberry,Rotten,Strawberry__Rotten,394.jpg,jpg,dataset\Strawberry__Rotten\394.jpg
Strawberry,Rotten,Strawberry__Rotten,395.jpg,jpg,dataset\Strawberry__Rotten\395.jpg
Strawberry,Rotten,Strawberry__Rotten,396.jpg,jpg,dataset\Strawberry__Rotten\396.jpg
Strawberry,Rotten,Strawberry__Rotten,397.jpg,jpg,dataset\Strawberry__Rotten\397.jpg
Strawberry,Rotten,Strawberry__Rotten,398.jpg,jpg,dataset\Strawberry__Rotten\398.jpg
Strawberry,Rotten,Strawberry__Rotten,399.jpg,jpg,dataset\Strawberry__Rotten\399.jpg
Strawberry,Rotten,Strawberry__Rotten,4.jpg,jpg,dataset\Strawberry__Rotten\4.jpg
Strawberry,Rotten,Strawberry__Rotten,40.jpg,jpg,dataset\Strawberry__Rotten\40.jpg
Strawberry,Rotten,Strawberry__Rotten,400.jpg,jpg,dataset\Strawberry__Rotten\400.jpg
Strawberry,Rotten,Strawberry__Rotten,401.jpg,jpg,dataset\Strawberry__Rotten\401.jpg
Strawberry,Rotten,Strawberry__Rotten,402.jpg,jpg,dataset\Strawberry__Rotten\402.jpg
Strawberry,Rotten,Strawberry__Rotten,403.jpg,jpg,dataset\Strawberry__Rotten\403.jpg
Strawberry,Rotten,Strawberry__Rotten,404.jpg,jpg,dataset\Strawberry__Rotten\404.jpg
Strawberry,Rotten,Strawberry__Rotten,405.jpg,jpg,dataset\Strawberry__Rotten\405.jpg
Strawberry,Rotten,Strawberry__Rotten,406.jpg,jpg,dataset\Strawberry__Rotten\406.jpg
Strawberry,Rotten,Strawberry__Rotten,407.jpg,jpg,dataset\Strawberry__Rotten\407.jpg
Strawberry,Rotten,Strawberry__Rotten,408.jpg,jpg,dataset\Strawberry__Rotten\408.jpg
Strawberry,Rotten,Strawberry__Rotten,409.jpg,jpg,dataset\Strawberry__Rotten\409.jpg
Strawberry,Rotten,Strawberry__Rotten,41.jpg,jpg,dataset\Strawberry__Rotten\41.jpg
Strawberry,Rotten,Strawberry__Rotten,410.jpg,jpg,dataset\Strawberry__Rotten\410.jpg
Strawberry,Rotten,Strawberry__Rotten,411.jpg,jpg,dataset\Strawberry__Rotten\411.jpg
Strawberry,Rotten,Strawberry__Rotten,412.jpg,jpg,dataset\Strawberry__Rotten\412.jpg
Strawberry,Rotten,Strawberry__Rotten,413.jpg,jpg,dataset\Strawberry__Rotten\413.jpg
Strawberry,Rotten,Strawberry__Rotten,414.jpg,jpg,dataset\Strawberry__Rotten\414.jpg
Strawberry,Rotten,Strawberry__Rotten,415.jpg,jpg,dataset\Strawberry__Rotten\415.jpg
Strawberry,Rotten,Strawberry__Rotten,416.jpg,jpg,dataset\Strawberry__Rotten\416.jpg
Strawberry,Rotten,Strawberry__Rotten,417.jpg,jpg,dataset\Strawberry__Rotten\417.jpg
Strawberry,Rotten,Strawberry__Rotten,418.jpg,jpg,dataset\Strawberry__Rotten\418.jpg
Strawberry,Rotten,Strawberry__Rotten,419.jpg,jpg,dataset\Strawberry__Rotten\419.jpg
Strawberry,Rotten,Strawberry__Rotten,42.jpg,jpg,dataset\Strawberry__Rotten\42.jpg
Strawberry,Rotten,Strawberry__Rotten,420.jpg,jpg,dataset\Strawberry__Rotten\420.jpg
Strawberry,Rotten,Strawberry__Rotten,421.jpg,jpg,dataset\Strawberry__Rotten\421.jpg
Strawberry,Rotten,Strawberry__Rotten,422.jpg,jpg,dataset\Strawberry__Rotten\422.jpg
Strawberry,Rotten,Strawberry__Rotten,423.jpg,jpg,dataset\Strawberry__Rotten\423.jpg
Strawberry,Rotten,Strawberry__Rotten,424.jpg,jpg,dataset\Strawberry__Rotten\424.jpg
Strawberry,Rotten,Strawberry__Rotten,425.jpg,jpg,dataset\Strawberry__Rotten\425.jpg
Strawberry,Rotten,Strawberry__Rotten,426.jpg,jpg,dataset\Strawberry__Rotten\426.jpg
Strawberry,Rotten,Strawberry__Rotten,427.jpg,jpg,dataset\Strawberry__Rotten\427.jpg
Strawberry,Rotten,Strawberry__Rotten,428.jpg,jpg,dataset\Strawberry__Rotten\428.jpg
Strawberry,Rotten,Strawberry__Rotten,429.jpg,jpg,dataset\Strawberry__Rotten\429.jpg
Strawberry,Rotten,Strawberry__Rotten,43.jpg,jpg,dataset\Strawberry__Rotten\43.jpg
Strawberry,Rotten,Strawberry__Rotten,430.jpg,jpg,dataset\Strawberry__Rotten\430.jpg
Strawberry,Rotten,Strawberry__Rotten,431.jpg,jpg,dataset\Strawberry__Rotten\431.jpg
Strawberry,Rotten,Strawberry__Rotten,432.jpg,jpg,dataset\Strawberry__Rotten\432.jpg
Strawberry,Rotten,Strawberry__Rotten,433.jpg,jpg,dataset\Strawberry__Rotten\433.jpg
Strawberry,Rotten,Strawberry__Rotten,434.jpg,jpg,dataset\Strawberry__Rotten\434.jpg
Strawberry,Rotten,Strawberry__Rotten,435.jpg,jpg,dataset\Strawberry__Rotten\435.jpg
Strawberry,Rotten,Strawberry__Rotten,436.jpg,jpg,dataset\Strawberry__Rotten\436.jpg
Strawberry,Rotten,Strawberry__Rotten,437.jpg,jpg,dataset\Strawberry__Rotten\437.jpg
Strawberry,Rotten,Strawberry__Rotten,438.jpg,jpg,dataset\Strawberry__Rotten\438.jpg
Strawberry,Rotten,Strawberry__Rotten,439.jpg,jpg,dataset\Strawberry__Rotten\439.jpg
Strawberry,Rotten,Strawberry__Rotten,44.jpg,jpg,dataset\Strawberry__Rotten\44.jpg
Strawberry,Rotten,Strawberry__Rotten,440.jpg,jpg,dataset\Strawberry__Rotten\440.jpg
Strawberry,Rotten,Strawberry__Rotten,441.jpg,jpg,dataset\Strawberry__Rotten\441.jpg
Strawberry,Rotten,Strawberry__Rotten,442.jpg,jpg,dataset\Strawberry__Rotten\442.jpg
Strawberry,Rotten,Strawberry__Rotten,443.jpg,jpg,dataset\Strawberry__Rotten\443.jpg
Strawberry,Rotten,Strawberry__Rotten,444.jpg,jpg,dataset\Strawberry__Rotten\444.jpg
Strawberry,Rotten,Strawberry__Rotten,445.jpg,jpg,dataset\Strawberry__Rotten\445.jpg
Strawberry,Rotten,Strawberry__Rotten,446.jpg,jpg,dataset\Strawberry__Rotten\446.jpg
Strawberry,Rotten,Strawberry__Rotten,447.jpg,jpg,dataset\Strawberry__Rotten\447.jpg
Strawberry,Rotten,Strawberry__Rotten,448.jpg,jpg,dataset\Strawberry__Rotten\448.jpg
Strawberry,Rotten,Strawberry__Rotten,449.jpg,jpg,dataset\Strawberry__Rotten\449.jpg
Strawberry,Rotten,Strawberry__Rotten,45.jpg,jpg,dataset\Strawberry__Rotten\45.jpg
Strawberry,Rotten,Strawberry__Rotten,450.jpg,jpg,dataset\Strawberry__Rotten\450.jpg
Strawberry,Rotten,Strawberry__Rotten,451.jpg,jpg,dataset\Strawberry__Rotten\451.jpg
Strawberry,Rotten,Strawberry__Rotten,452.jpg,jpg,dataset\Strawberry__Rotten\452.jpg
Strawberry,Rotten,Strawberry__Rotten,453.jpg,jpg,dataset\Strawberry__Rotten\453.jpg
Strawberry,Rotten,Strawberry__Rotten,454.jpg,jpg,dataset\Strawberry__Rotten\454.jpg
